discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,athlete_full_name,country_name,country_code,country_3_letter_code
Athletics,los-angeles-1932,50km walk men,Men,GOLD,Athlete,Thomas William GREEN,Great Britain,GB,GBR
Athletics,los-angeles-1932,50km walk men,Men,SILVER,Athlete,Janis DALINS,Latvia,LV,LAT
Athletics,los-angeles-1932,50km walk men,Men,BRONZE,Athlete,Ugo FRIGERIO,Italy,IT,ITA
Athletics,los-angeles-1932,400m hurdles men,Men,GOLD,Athlete,Robert Morton Newburgh TISDALL,Ireland,IE,IRL
Athletics,los-angeles-1932,400m hurdles men,Men,SILVER,Athlete,Glenn Foster HARDIN,United States of America,US,USA
Athletics,los-angeles-1932,400m hurdles men,Men,BRONZE,Athlete,Frederick Morgan TAYLOR,United States of America,US,USA
Athletics,los-angeles-1932,high jump women,Women,GOLD,Athlete,Jean SHILEY,United States of America,US,USA
Athletics,los-angeles-1932,high jump women,Women,SILVER,Athlete,Mildred DIDRIKSON,United States of America,US,USA
Athletics,los-angeles-1932,high jump women,Women,BRONZE,Athlete,Eva DAWES-SPINKS,Canada,CA,CAN
Athletics,los-angeles-1932,high jump men,Men,GOLD,Athlete,Duncan MCNAUGHTON,Canada,CA,CAN
Athletics,los-angeles-1932,high jump men,Men,SILVER,Athlete,Robert VAN OSDEL,United States of America,US,USA
Athletics,los-angeles-1932,high jump men,Men,BRONZE,Athlete,Simeon Galvez TORIBIO,Philippines,PH,PHI
Athletics,los-angeles-1932,pole vault men,Men,GOLD,Athlete,William Waring MILLER,United States of America,US,USA
Athletics,los-angeles-1932,pole vault men,Men,SILVER,Athlete,Shuhei NISHIDA,Japan,JP,JPN
Athletics,los-angeles-1932,pole vault men,Men,BRONZE,Athlete,George G. JEFFERSON,United States of America,US,USA
Athletics,los-angeles-1932,3000m steeplechase men,Men,GOLD,Athlete,Volmari ISO-HOLLO,Finland,FI,FIN
Athletics,los-angeles-1932,3000m steeplechase men,Men,SILVER,Athlete,Thomas EVENSON,Great Britain,GB,GBR
Athletics,los-angeles-1932,3000m steeplechase men,Men,BRONZE,Athlete,Joseph Paul MCCLUSKEY,United States of America,US,USA
Athletics,los-angeles-1932,800m men,Men,GOLD,Athlete,Thomas HAMPSON,Great Britain,GB,GBR
Athletics,los-angeles-1932,800m men,Men,SILVER,Athlete,Alex Wilson,Canada,CA,CAN
Athletics,los-angeles-1932,800m men,Men,BRONZE,Athlete,Phil Edwards,Canada,CA,CAN
Athletics,los-angeles-1932,marathon men,Men,GOLD,Athlete,Juan Carlos ZABALA,Argentina,AR,ARG
Athletics,los-angeles-1932,marathon men,Men,SILVER,Athlete,Samuel FERRIS,Great Britain,GB,GBR
Athletics,los-angeles-1932,marathon men,Men,BRONZE,Athlete,Armas Adam TOIVONEN,Finland,FI,FIN
Athletics,los-angeles-1932,100m women,Women,GOLD,Athlete,Stanislawa WALASIEWICZ,Poland,PL,POL
Athletics,los-angeles-1932,100m women,Women,SILVER,Athlete,Hilda STRIKE-SISSON,Canada,CA,CAN
Athletics,los-angeles-1932,100m women,Women,BRONZE,Athlete,Wilhelmina VON BREMEN,United States of America,US,USA
Athletics,los-angeles-1932,4x100m relay men,Men,GOLD,GameTeam,,United States of America,US,USA
Athletics,los-angeles-1932,4x100m relay men,Men,SILVER,GameTeam,,Germany,DE,GER
Athletics,los-angeles-1932,4x100m relay men,Men,BRONZE,GameTeam,,Italy,IT,ITA
Athletics,los-angeles-1932,discus throw women,Women,GOLD,Athlete,Lillian COPELAND,United States of America,US,USA
Athletics,los-angeles-1932,discus throw women,Women,SILVER,Athlete,Ruth OSBURN,United States of America,US,USA
Athletics,los-angeles-1932,discus throw women,Women,BRONZE,Athlete,Jadwiga WAJSOURNA,Poland,PL,POL
Athletics,los-angeles-1932,100m men,Men,GOLD,Athlete,Eddie TOLAN,United States of America,US,USA
Athletics,los-angeles-1932,100m men,Men,SILVER,Athlete,Ralph METCALFE,United States of America,US,USA
Athletics,los-angeles-1932,100m men,Men,BRONZE,Athlete,Arthur JONATH,Germany,DE,GER
Athletics,los-angeles-1932,decathlon men,Men,GOLD,Athlete,Jim Bausch,United States of America,US,USA
Athletics,los-angeles-1932,decathlon men,Men,SILVER,Athlete,Akiles Eero Johannes JÄRVINEN,Finland,FI,FIN
Athletics,los-angeles-1932,decathlon men,Men,BRONZE,Athlete,Wolrad EBERLE,Germany,DE,GER
Athletics,los-angeles-1932,javelin throw men,Men,GOLD,Athlete,Matti Henrik JARVINEN,Finland,FI,FIN
Athletics,los-angeles-1932,javelin throw men,Men,SILVER,Athlete,Matti Kalervo SIPPALA,Finland,FI,FIN
Athletics,los-angeles-1932,javelin throw men,Men,BRONZE,Athlete,Eino PENTTILA,Finland,FI,FIN
Athletics,los-angeles-1932,javelin throw women,Women,GOLD,Athlete,Mildred DIDRIKSON,United States of America,US,USA
Athletics,los-angeles-1932,javelin throw women,Women,SILVER,Athlete,Ellen BRAUMÜLLER,Germany,DE,GER
Athletics,los-angeles-1932,javelin throw women,Women,BRONZE,Athlete,Mathilde (Tilly) FLEISCHER,Germany,DE,GER
Athletics,los-angeles-1932,triple jump men,Men,GOLD,Athlete,Chuhei Nanbu,Japan,JP,JPN
Athletics,los-angeles-1932,triple jump men,Men,SILVER,Athlete,Eric SVENSSON,Sweden,SE,SWE
Athletics,los-angeles-1932,triple jump men,Men,BRONZE,Athlete,Kenkichi OSHIMA,Japan,JP,JPN
Athletics,los-angeles-1932,4x100m relay women,Women,GOLD,GameTeam,,United States of America,US,USA
Athletics,los-angeles-1932,4x100m relay women,Women,SILVER,GameTeam,,Canada,CA,CAN
Athletics,los-angeles-1932,4x100m relay women,Women,BRONZE,GameTeam,,Great Britain,GB,GBR
Athletics,los-angeles-1932,400m men,Men,GOLD,Athlete,William Arthur CARR,United States of America,US,USA
Athletics,los-angeles-1932,400m men,Men,SILVER,Athlete,Benjamin Bangs EASTMAN,United States of America,US,USA
Athletics,los-angeles-1932,400m men,Men,BRONZE,Athlete,Alex Wilson,Canada,CA,CAN
Athletics,los-angeles-1932,10000m men,Men,GOLD,Athlete,Janusz KUSOCINSKI,Poland,PL,POL
Athletics,los-angeles-1932,10000m men,Men,SILVER,Athlete,Volmari ISO-HOLLO,Finland,FI,FIN
Athletics,los-angeles-1932,10000m men,Men,BRONZE,Athlete,Lauri VIRTANEN,Finland,FI,FIN
Athletics,los-angeles-1932,shot put men,Men,GOLD,Athlete,Leo Joseph SEXTON,United States of America,US,USA
Athletics,los-angeles-1932,shot put men,Men,SILVER,Athlete,Harlow Phelps ROTHERT,United States of America,US,USA
Athletics,los-angeles-1932,shot put men,Men,BRONZE,Athlete,Frantisek DOUDA,Czechoslovakia,CSHH,TCH
Athletics,los-angeles-1932,200m men,Men,GOLD,Athlete,Eddie TOLAN,United States of America,US,USA
Athletics,los-angeles-1932,200m men,Men,SILVER,Athlete,George Sidney SIMPSON,United States of America,US,USA
Athletics,los-angeles-1932,200m men,Men,BRONZE,Athlete,Ralph METCALFE,United States of America,US,USA
Athletics,los-angeles-1932,discus throw men,Men,GOLD,Athlete,John Franklin ANDERSON,United States of America,US,USA
Athletics,los-angeles-1932,discus throw men,Men,SILVER,Athlete,Henri Jean LABORDE,United States of America,US,USA
Athletics,los-angeles-1932,discus throw men,Men,BRONZE,Athlete,Paul WINTER,France,FR,FRA
Athletics,los-angeles-1932,80m hurdles women,Women,GOLD,Athlete,Mildred DIDRIKSON,United States of America,US,USA
Athletics,los-angeles-1932,80m hurdles women,Women,SILVER,Athlete,Evelyne Ruth HALL,United States of America,US,USA
Athletics,los-angeles-1932,80m hurdles women,Women,BRONZE,Athlete,Marjorie R. CLARK,South Africa,ZA,RSA
Gymnastics Artistic,los-angeles-1932,vault men,Men,GOLD,Athlete,Savino GUGLIELMETTI,Italy,IT,ITA
Gymnastics Artistic,los-angeles-1932,vault men,Men,SILVER,Athlete,Alfred JOCHIM,United States of America,US,USA
Gymnastics Artistic,los-angeles-1932,vault men,Men,BRONZE,Athlete,Edward CARMICHAEL,United States of America,US,USA
Gymnastics Artistic,los-angeles-1932,rope climbing men,Men,GOLD,Athlete,Raymond Henry BASS,United States of America,US,USA
Gymnastics Artistic,los-angeles-1932,rope climbing men,Men,SILVER,Athlete,William Jackson GALBRAITH,United States of America,US,USA
Gymnastics Artistic,los-angeles-1932,rope climbing men,Men,BRONZE,Athlete,Tom Connolly,United States of America,US,USA
Gymnastics Artistic,los-angeles-1932,horizontal bar men,Men,GOLD,Athlete,Dallas Denver BIXLER,United States of America,US,USA
Gymnastics Artistic,los-angeles-1932,horizontal bar men,Men,SILVER,Athlete,Heikki SAVOLAINEN,Finland,FI,FIN
Gymnastics Artistic,los-angeles-1932,horizontal bar men,Men,BRONZE,Athlete,Einari Allan TERÄSVIRTA,Finland,FI,FIN
Gymnastics Artistic,los-angeles-1932,team competition men,Men,GOLD,GameTeam,,Italy,IT,ITA
Gymnastics Artistic,los-angeles-1932,team competition men,Men,SILVER,GameTeam,,United States of America,US,USA
Gymnastics Artistic,los-angeles-1932,team competition men,Men,BRONZE,GameTeam,,Finland,FI,FIN
Gymnastics Artistic,los-angeles-1932,individual all-round men,Men,GOLD,Athlete,Romeo NERI,Italy,IT,ITA
Gymnastics Artistic,los-angeles-1932,individual all-round men,Men,SILVER,Athlete,István PELLE,Hungary,HU,HUN
Gymnastics Artistic,los-angeles-1932,individual all-round men,Men,BRONZE,Athlete,Heikki SAVOLAINEN,Finland,FI,FIN
Gymnastics Artistic,los-angeles-1932,rings men,Men,GOLD,Athlete,George Julius GULACK,United States of America,US,USA
Gymnastics Artistic,los-angeles-1932,rings men,Men,SILVER,Athlete,William Thomas DENTON,United States of America,US,USA
Gymnastics Artistic,los-angeles-1932,rings men,Men,BRONZE,Athlete,Giovanni LATTUADA,Italy,IT,ITA
Gymnastics Artistic,los-angeles-1932,indian clubs men,Men,GOLD,Athlete,George Helm ROTH,United States of America,US,USA
Gymnastics Artistic,los-angeles-1932,indian clubs men,Men,SILVER,Athlete,Philip Richard ERENBERG,United States of America,US,USA
Gymnastics Artistic,los-angeles-1932,indian clubs men,Men,BRONZE,Athlete,Bill Kuhlemeier,United States of America,US,USA
Gymnastics Artistic,los-angeles-1932,floor exercises men,Men,GOLD,Athlete,István PELLE,Hungary,HU,HUN
Gymnastics Artistic,los-angeles-1932,floor exercises men,Men,SILVER,Athlete,Georges MIEZ,Switzerland,CH,SUI
Gymnastics Artistic,los-angeles-1932,floor exercises men,Men,BRONZE,Athlete,Mario LERTORA,Italy,IT,ITA
Gymnastics Artistic,los-angeles-1932,parallel bars men,Men,GOLD,Athlete,Romeo NERI,Italy,IT,ITA
Gymnastics Artistic,los-angeles-1932,parallel bars men,Men,SILVER,Athlete,István PELLE,Hungary,HU,HUN
Gymnastics Artistic,los-angeles-1932,parallel bars men,Men,BRONZE,Athlete,Heikki SAVOLAINEN,Finland,FI,FIN
Gymnastics Artistic,los-angeles-1932,tumbling men,Men,GOLD,Athlete,Rowland WOLFE,United States of America,US,USA
Gymnastics Artistic,los-angeles-1932,tumbling men,Men,SILVER,Athlete,Ed Gross,United States of America,US,USA
Gymnastics Artistic,los-angeles-1932,tumbling men,Men,BRONZE,Athlete,Bill Hermann,United States of America,US,USA
Gymnastics Artistic,los-angeles-1932,pommel horse men,Men,GOLD,Athlete,István PELLE,Hungary,HU,HUN
Gymnastics Artistic,los-angeles-1932,pommel horse men,Men,SILVER,Athlete,Omero BONOLI,Italy,IT,ITA
Gymnastics Artistic,los-angeles-1932,pommel horse men,Men,BRONZE,Athlete,Frank Otto HAUBOLD,United States of America,US,USA
Equestrian Jumping,los-angeles-1932,individual mixed,Men,GOLD,Athlete,Takeichi NISHI,Japan,JP,JPN
Equestrian Jumping,los-angeles-1932,individual mixed,Men,SILVER,Athlete,Harry Dwight CHAMBERLIN,United States of America,US,USA
Equestrian Jumping,los-angeles-1932,individual mixed,Men,BRONZE,Athlete,Clarence VON ROSEN JR.,Sweden,SE,SWE
Modern Pentathlon,los-angeles-1932,Individual competition men,Men,GOLD,Athlete,Johan Gabriel OXENSTIERNA,Sweden,SE,SWE
Modern Pentathlon,los-angeles-1932,Individual competition men,Men,SILVER,Athlete,Bo LINDMAN,Sweden,SE,SWE
Modern Pentathlon,los-angeles-1932,Individual competition men,Men,BRONZE,Athlete,Richard Walden MAYO,United States of America,US,USA
Hockey,los-angeles-1932,hockey men,Men,GOLD,GameTeam,,India,IN,IND
Hockey,los-angeles-1932,hockey men,Men,SILVER,GameTeam,,Japan,JP,JPN
Hockey,los-angeles-1932,hockey men,Men,BRONZE,GameTeam,,United States of America,US,USA
Cycling Road,los-angeles-1932,team time trial men,Men,GOLD,GameTeam,,Italy,IT,ITA
Cycling Road,los-angeles-1932,team time trial men,Men,SILVER,GameTeam,,Denmark,DK,DEN
Cycling Road,los-angeles-1932,team time trial men,Men,BRONZE,GameTeam,,Sweden,SE,SWE
Cycling Road,los-angeles-1932,individual time trial men,Men,GOLD,Athlete,Attilio PAVESI,Italy,IT,ITA
Cycling Road,los-angeles-1932,individual time trial men,Men,SILVER,Athlete,Guglielmo SEGATO,Italy,IT,ITA
Cycling Road,los-angeles-1932,individual time trial men,Men,BRONZE,Athlete,Bernhard BRITZ,Sweden,SE,SWE
Rowing,los-angeles-1932,eight with coxswain 8 men,Men,GOLD,GameTeam,,United States of America,US,USA
Rowing,los-angeles-1932,eight with coxswain 8 men,Men,SILVER,GameTeam,,Italy,IT,ITA
Rowing,los-angeles-1932,eight with coxswain 8 men,Men,BRONZE,GameTeam,,Canada,CA,CAN
Rowing,los-angeles-1932,four-oared shell with coxswain men,Men,GOLD,GameTeam,,Germany,DE,GER
Rowing,los-angeles-1932,four-oared shell with coxswain men,Men,SILVER,GameTeam,,Italy,IT,ITA
Rowing,los-angeles-1932,four-oared shell with coxswain men,Men,BRONZE,GameTeam,,Poland,PL,POL
Rowing,los-angeles-1932,pair-oared shell with coxswain men,Men,GOLD,GameTeam,,United States of America,US,USA
Rowing,los-angeles-1932,pair-oared shell with coxswain men,Men,SILVER,GameTeam,,Poland,PL,POL
Rowing,los-angeles-1932,pair-oared shell with coxswain men,Men,BRONZE,GameTeam,,France,FR,FRA
Rowing,los-angeles-1932,single sculls 1x men,Men,GOLD,Athlete,Henry Robert PEARCE,Australia,AU,AUS
Rowing,los-angeles-1932,single sculls 1x men,Men,SILVER,Athlete,William G. MILLER,United States of America,US,USA
Rowing,los-angeles-1932,single sculls 1x men,Men,BRONZE,Athlete,Guillermo DOUGLAS,Uruguay,UY,URU
Rowing,los-angeles-1932,double sculls 2x men,Men,GOLD,GameTeam,Ken Myers,United States of America,US,USA
Rowing,los-angeles-1932,double sculls 2x men,Men,GOLD,GameTeam,Williams  E.Garrett GILMORE,United States of America,US,USA
Rowing,los-angeles-1932,double sculls 2x men,Men,SILVER,GameTeam,Herbert BUHTZ,Germany,DE,GER
Rowing,los-angeles-1932,double sculls 2x men,Men,SILVER,GameTeam,Gerhard BOETZELEN,Germany,DE,GER
Rowing,los-angeles-1932,double sculls 2x men,Men,BRONZE,GameTeam,Charles E. PRATT,Canada,CA,CAN
Rowing,los-angeles-1932,double sculls 2x men,Men,BRONZE,GameTeam,Noel DE MILLE,Canada,CA,CAN
Rowing,los-angeles-1932,four without coxswain 4 men,Men,GOLD,GameTeam,,Great Britain,GB,GBR
Rowing,los-angeles-1932,four without coxswain 4 men,Men,SILVER,GameTeam,,Germany,DE,GER
Rowing,los-angeles-1932,four without coxswain 4 men,Men,BRONZE,GameTeam,,Italy,IT,ITA
Rowing,los-angeles-1932,pair without coxswain 2 men,Men,GOLD,GameTeam,Hugh EDWARDS,Great Britain,GB,GBR
Rowing,los-angeles-1932,pair without coxswain 2 men,Men,GOLD,GameTeam,Lewis CLIVE,Great Britain,GB,GBR
Rowing,los-angeles-1932,pair without coxswain 2 men,Men,SILVER,GameTeam,Cyril Alec STILES,New Zealand,NZ,NZL
Rowing,los-angeles-1932,pair without coxswain 2 men,Men,SILVER,GameTeam,Fred Houghton THOMPSON,New Zealand,NZ,NZL
Rowing,los-angeles-1932,pair without coxswain 2 men,Men,BRONZE,GameTeam,Henryk BUDZINSKI,Poland,PL,POL
Rowing,los-angeles-1932,pair without coxswain 2 men,Men,BRONZE,GameTeam,Janusz KRENZ-MIKOLAJCZAK,Poland,PL,POL
Equestrian Dressage,los-angeles-1932,individual mixed,Men,GOLD,Athlete,Xavier François LESAGE,France,FR,FRA
Equestrian Dressage,los-angeles-1932,individual mixed,Men,SILVER,Athlete,Charles Louis Pierre MARION,France,FR,FRA
Equestrian Dressage,los-angeles-1932,individual mixed,Men,BRONZE,Athlete,Hiram E. TUTTLE,United States of America,US,USA
Equestrian Dressage,los-angeles-1932,team mixed,Men,GOLD,GameTeam,,France,FR,FRA
Equestrian Dressage,los-angeles-1932,team mixed,Men,SILVER,GameTeam,,Sweden,SE,SWE
Equestrian Dressage,los-angeles-1932,team mixed,Men,BRONZE,GameTeam,,United States of America,US,USA
Wrestling,los-angeles-1932,"Featherweight, Freestyle (≤61 kilograms) Men",Men,GOLD,Athlete,Hermanni PIHLAJAMÄKI,Finland,FI,FIN
Wrestling,los-angeles-1932,"Featherweight, Freestyle (≤61 kilograms) Men",Men,SILVER,Athlete,Edgar NEMIR,United States of America,US,USA
Wrestling,los-angeles-1932,"Featherweight, Freestyle (≤61 kilograms) Men",Men,BRONZE,Athlete,Einar KARLSSON,Sweden,SE,SWE
Wrestling,los-angeles-1932,"Lightweight, Freestyle (≤66 kilograms) Men",Men,GOLD,Athlete,Charles PACÔME,France,FR,FRA
Wrestling,los-angeles-1932,"Lightweight, Freestyle (≤66 kilograms) Men",Men,SILVER,Athlete,Károly KÁRPÁTI,Hungary,HU,HUN
Wrestling,los-angeles-1932,"Lightweight, Freestyle (≤66 kilograms) Men",Men,BRONZE,Athlete,Gustaf KLARÉN,Sweden,SE,SWE
Wrestling,los-angeles-1932,"Lightweight, Greco-Roman (≤66 kilograms) Men",Men,GOLD,Athlete,Erik Malmberg,Sweden,SE,SWE
Wrestling,los-angeles-1932,"Lightweight, Greco-Roman (≤66 kilograms) Men",Men,SILVER,Athlete,Abraham KURLAND,Denmark,DK,DEN
Wrestling,los-angeles-1932,"Lightweight, Greco-Roman (≤66 kilograms) Men",Men,BRONZE,Athlete,Eduard SPERLING,Germany,DE,GER
Wrestling,los-angeles-1932,"Heavyweight, Greco-Roman (>87 kilograms) Men",Men,GOLD,Athlete,Carl WESTERGREN,Sweden,SE,SWE
Wrestling,los-angeles-1932,"Heavyweight, Greco-Roman (>87 kilograms) Men",Men,SILVER,Athlete,Josef URBAN,Czechoslovakia,CSHH,TCH
Wrestling,los-angeles-1932,"Heavyweight, Greco-Roman (>87 kilograms) Men",Men,BRONZE,Athlete,Nikolaus HIRSCHL,Austria,AT,AUT
Wrestling,los-angeles-1932,"Featherweight, Greco-Roman (≤61 kilograms) Men",Men,GOLD,Athlete,Giovanni GOZZI,Italy,IT,ITA
Wrestling,los-angeles-1932,"Featherweight, Greco-Roman (≤61 kilograms) Men",Men,SILVER,Athlete,Wolfgang EHRL,Germany,DE,GER
Wrestling,los-angeles-1932,"Featherweight, Greco-Roman (≤61 kilograms) Men",Men,BRONZE,Athlete,Lauri KOSKELA,Finland,FI,FIN
Wrestling,los-angeles-1932,"Bantamweight, Freestyle (≤56 kilograms) Men",Men,GOLD,Athlete,Robert Edward PEARCE,United States of America,US,USA
Wrestling,los-angeles-1932,"Bantamweight, Freestyle (≤56 kilograms) Men",Men,SILVER,Athlete,Ödön ZOMBORI,Hungary,HU,HUN
Wrestling,los-angeles-1932,"Bantamweight, Freestyle (≤56 kilograms) Men",Men,BRONZE,Athlete,Aatos Tuomas JASKARI,Finland,FI,FIN
Wrestling,los-angeles-1932,"Welterweight, Greco-Roman (≤72 kilograms) Men",Men,GOLD,Athlete,Ivar JOHANSSON,Sweden,SE,SWE
Wrestling,los-angeles-1932,"Welterweight, Greco-Roman (≤72 kilograms) Men",Men,SILVER,Athlete,Väinö KAJANDER,Finland,FI,FIN
Wrestling,los-angeles-1932,"Welterweight, Greco-Roman (≤72 kilograms) Men",Men,BRONZE,Athlete,Ercole GALLEGATI,Italy,IT,ITA
Wrestling,los-angeles-1932,"Heavyweight, Freestyle (>87 kilograms) Men",Men,GOLD,Athlete,Johan RICKTTOFF,Sweden,SE,SWE
Wrestling,los-angeles-1932,"Heavyweight, Freestyle (>87 kilograms) Men",Men,SILVER,Athlete,Jack John RILEY,United States of America,US,USA
Wrestling,los-angeles-1932,"Heavyweight, Freestyle (>87 kilograms) Men",Men,BRONZE,Athlete,Nikolaus HIRSCHL,Austria,AT,AUT
Wrestling,los-angeles-1932,"Middleweight, Freestyle (≤79 kilograms) Men",Men,GOLD,Athlete,Ivar JOHANSSON,Sweden,SE,SWE
Wrestling,los-angeles-1932,"Middleweight, Freestyle (≤79 kilograms) Men",Men,SILVER,Athlete,Kyösti Aukusti LUUKKO,Finland,FI,FIN
Wrestling,los-angeles-1932,"Middleweight, Freestyle (≤79 kilograms) Men",Men,BRONZE,Athlete,Jozsef TUNYOGI,Hungary,HU,HUN
Wrestling,los-angeles-1932,"Light-Heavyweight, Freestyle (≤87 kilograms) Men",Men,GOLD,Athlete,Peter Joseph MEHRINGER,United States of America,US,USA
Wrestling,los-angeles-1932,"Light-Heavyweight, Freestyle (≤87 kilograms) Men",Men,SILVER,Athlete,Thure SJÖSTEDT,Sweden,SE,SWE
Wrestling,los-angeles-1932,"Light-Heavyweight, Freestyle (≤87 kilograms) Men",Men,BRONZE,Athlete,Richard Edward SCARF,Australia,AU,AUS
Wrestling,los-angeles-1932,"Light-Heavyweight, Greco-Roman (≤87 kilograms) Men",Men,GOLD,Athlete,Rudolf SVENSSON,Sweden,SE,SWE
Wrestling,los-angeles-1932,"Light-Heavyweight, Greco-Roman (≤87 kilograms) Men",Men,SILVER,Athlete,Onni PELLINEN,Finland,FI,FIN
Wrestling,los-angeles-1932,"Light-Heavyweight, Greco-Roman (≤87 kilograms) Men",Men,BRONZE,Athlete,Mario GRUPPIONI,Italy,IT,ITA
Wrestling,los-angeles-1932,"Middleweight, Greco-Roman (≤79 kilograms) Men",Men,GOLD,Athlete,Väinö Anselmi KOKKINEN,Finland,FI,FIN
Wrestling,los-angeles-1932,"Middleweight, Greco-Roman (≤79 kilograms) Men",Men,SILVER,Athlete,Jean FÖLDEÁK,Germany,DE,GER
Wrestling,los-angeles-1932,"Middleweight, Greco-Roman (≤79 kilograms) Men",Men,BRONZE,Athlete,Axel CADIER,Sweden,SE,SWE
Wrestling,los-angeles-1932,"Bantamweight, Greco-Roman (≤56 kilograms) Men",Men,GOLD,Athlete,Jacob BRENDEL,Germany,DE,GER
Wrestling,los-angeles-1932,"Bantamweight, Greco-Roman (≤56 kilograms) Men",Men,SILVER,Athlete,Marcello NIZZOLA,Italy,IT,ITA
Wrestling,los-angeles-1932,"Bantamweight, Greco-Roman (≤56 kilograms) Men",Men,BRONZE,Athlete,Louis FRANCOIS,France,FR,FRA
Wrestling,los-angeles-1932,"Welterweight, Freestyle (≤72 kilograms) Men",Men,GOLD,Athlete,Jack Francis VAN BEBBER,United States of America,US,USA
Wrestling,los-angeles-1932,"Welterweight, Freestyle (≤72 kilograms) Men",Men,SILVER,Athlete,Danny McDonald,Canada,CA,CAN
Wrestling,los-angeles-1932,"Welterweight, Freestyle (≤72 kilograms) Men",Men,BRONZE,Athlete,Eino Aukusti LEINO,Finland,FI,FIN
Swimming,los-angeles-1932,100m freestyle men,Men,GOLD,Athlete,Yasuji MIOYAZAKI,Japan,JP,JPN
Swimming,los-angeles-1932,100m freestyle men,Men,SILVER,Athlete,Tatsugo KAWAISHI,Japan,JP,JPN
Swimming,los-angeles-1932,100m freestyle men,Men,BRONZE,Athlete,Albert SCHWARTZ,United States of America,US,USA
Swimming,los-angeles-1932,200m breaststroke women,Women,GOLD,Athlete,Clare DENNIS,Australia,AU,AUS
Swimming,los-angeles-1932,200m breaststroke women,Women,SILVER,Athlete,Hideko MAEHATA,Japan,JP,JPN
Swimming,los-angeles-1932,200m breaststroke women,Women,BRONZE,Athlete,Else Agnes Ella JACOBSEN,Denmark,DK,DEN
Swimming,los-angeles-1932,4x200m freestyle relay men,Men,GOLD,GameTeam,,Japan,JP,JPN
Swimming,los-angeles-1932,4x200m freestyle relay men,Men,SILVER,GameTeam,,United States of America,US,USA
Swimming,los-angeles-1932,4x200m freestyle relay men,Men,BRONZE,GameTeam,,Hungary,HU,HUN
Swimming,los-angeles-1932,400m freestyle women,Women,GOLD,Athlete,Helene MADISON,United States of America,US,USA
Swimming,los-angeles-1932,400m freestyle women,Women,SILVER,Athlete,Lenore KIGHT-WINGARD,United States of America,US,USA
Swimming,los-angeles-1932,400m freestyle women,Women,BRONZE,Athlete,Jenny MAAKAL,South Africa,ZA,RSA
Swimming,los-angeles-1932,100m freestyle women,Women,GOLD,Athlete,Helene MADISON,United States of America,US,USA
Swimming,los-angeles-1932,100m freestyle women,Women,SILVER,Athlete,Willemyntje (Willy) DEN OUDEN,Netherlands,NL,NED
Swimming,los-angeles-1932,100m freestyle women,Women,BRONZE,Athlete,Eleanor SAVILLE,United States of America,US,USA
Swimming,los-angeles-1932,100m backstroke women,Women,GOLD,Athlete,Eleanor HOLM,United States of America,US,USA
Swimming,los-angeles-1932,100m backstroke women,Women,SILVER,Athlete,Bonnie Mealing,Australia,AU,AUS
Swimming,los-angeles-1932,100m backstroke women,Women,BRONZE,Athlete,Elizabeth Valerie DAVIES,Great Britain,GB,GBR
Swimming,los-angeles-1932,1500m freestyle men,Men,GOLD,Athlete,Kusuo KITAMURA,Japan,JP,JPN
Swimming,los-angeles-1932,1500m freestyle men,Men,SILVER,Athlete,Shozo MAKINO,Japan,JP,JPN
Swimming,los-angeles-1932,1500m freestyle men,Men,BRONZE,Athlete,James Crapo Jr. CRISTY,United States of America,US,USA
Swimming,los-angeles-1932,100m backstroke men,Men,GOLD,Athlete,Masaji KIYOKAWA,Japan,JP,JPN
Swimming,los-angeles-1932,100m backstroke men,Men,SILVER,Athlete,Toshio IRIYE,Japan,JP,JPN
Swimming,los-angeles-1932,100m backstroke men,Men,BRONZE,Athlete,Kentaro KAWATSU,Japan,JP,JPN
Swimming,los-angeles-1932,400m freestyle men,Men,GOLD,Athlete,Buster CRABBE,United States of America,US,USA
Swimming,los-angeles-1932,400m freestyle men,Men,SILVER,Athlete,Jean TARIS,France,FR,FRA
Swimming,los-angeles-1932,400m freestyle men,Men,BRONZE,Athlete,Tsutomi Oyokota,Japan,JP,JPN
Swimming,los-angeles-1932,200m breaststroke men,Men,GOLD,Athlete,Yoshiyuki TSURUTA,Japan,JP,JPN
Swimming,los-angeles-1932,200m breaststroke men,Men,SILVER,Athlete,Reizo KOIKE,Japan,JP,JPN
Swimming,los-angeles-1932,200m breaststroke men,Men,BRONZE,Athlete,Teofilo YLDEFONSO,Philippines,PH,PHI
Swimming,los-angeles-1932,4x100m freestyle relay women,Women,GOLD,GameTeam,,United States of America,US,USA
Swimming,los-angeles-1932,4x100m freestyle relay women,Women,SILVER,GameTeam,,Netherlands,NL,NED
Swimming,los-angeles-1932,4x100m freestyle relay women,Women,BRONZE,GameTeam,,Great Britain,GB,GBR
Fencing,los-angeles-1932,foil individual women,Women,GOLD,Athlete,Ellen S. PREIS-MÜLLER,Austria,AT,AUT
Fencing,los-angeles-1932,foil individual women,Women,SILVER,Athlete,Judy Guinness Penn-Hughes,Great Britain,GB,GBR
Fencing,los-angeles-1932,foil individual women,Women,BRONZE,Athlete,Erna BOGEN,Hungary,HU,HUN
Fencing,los-angeles-1932,sabre team men,Men,GOLD,GameTeam,,Hungary,HU,HUN
